product_id,name,category,brand,department,cost,shipping_cost_1000_mile,retail_price
28963,Port Authority - Stretch Fleece Headband,Accessories,Port Authority,Men,2.416499945,0.240703313,5.369999886
26308,Mens Black and Pink Sexy Sheer Accent Bold Boxer Brief 3 Pack With Subtle Contrast Stitch,Underwear,Private Member,Men,4.675319899,0.340148358,9.989999771
371,AnimalShirtsUSA-Vin... Wood Pug Womens Top - C-Neck T-Shirt,Tops & Tees,AnimalShirtsUSA,Women,15.1945504,1.162059601,24.95000076
381,AnimalShirtsUSA-Gir... Hat Womens Top - Ladies T-Shirt,Tops & Tees,AnimalShirtsUSA,Women,13.89715039,0.86040682,24.95000076
409,AnimalShirtsUSA-OMG Welsh Corgi Womens Top - C-Neck T-Shirt,Tops & Tees,AnimalShirtsUSA,Women,14.29635041,1.40040505,24.95000076
590,AnimalShirtsUSA-Sunset Persian Cat Womens Top - C-Neck T-Shirt,Tops & Tees,AnimalShirtsUSA,Women,12.99895034,0.900907382,24.95000076
641,AnimalShirtsUSA-Gir... Half Skin Womens Top - C-Neck T-Shirt,Tops & Tees,AnimalShirtsUSA,Women,12.87420037,0.670115193,24.95000076
674,AnimalShirtsUSA-Gray Wolf Half Skin Womens Top - C-Neck T-Shirt,Tops & Tees,AnimalShirtsUSA,Women,12.94905033,0.698563771,24.95000076
706,AnimalShirtsUSA-Pai... Horse Womens Top - Ladies T-Shirt,Tops & Tees,AnimalShirtsUSA,Women,13.17360033,1.054589333,24.95000076
780,AnimalShirtsUSA-Yorkie Glasses Womens Top - Ladies T-Shirt,Tops & Tees,AnimalShirtsUSA,Women,14.82030047,1.423012347,24.95000076
8022,Tokyo Silk Bolero Sizes: 5-6 10-12,Blazers & Jackets,CTR Specialties,Women,11.7600001,1.082651363,35.0
13715,Dorfman Pacific Womens Cloche Hat,Accessories,Dorfman Pacific,Women,5.806279905,0.511241696,15.15999985
13755,Western Cowgirl Hat with Glass Beads by Dorfman Pacific,Accessories,Dorfman Pacific,Women,11.72608988,1.085105007,29.98999977
14191,Dorfman Pacific Outdoor Camel Solarweave Bonnie Hat,Accessories,Dorfman Pacific,Women,11.74799996,0.984341991,33.0
15452,Dorfman Pacific Womens Cloche Hat,Plus,Dorfman Pacific,Women,8.110599921,0.761972048,15.15999985
15527,Western Cowgirl Hat with Glass Beads by Dorfman Pacific,Plus,Dorfman Pacific,Women,14.7250899,0.765171075,29.98999977
28417,Dorfman-Pacific Weathered Cotton Outback Hat With Chin Cord,Accessories,Dorfman Pacific,Men,16.72147954,0.910829979,44.11999893
28455,Classic Nautical Captain's Hat by Dorfman Pacific,Accessories,Dorfman Pacific,Men,6.556499978,0.640325425,15.5
28602,Dorfman Pacific Men's 1 Piece Brushed Twill Mesh Safari Hat With Genuine Leather Trim,Accessories,Dorfman Pacific,Men,11.72999997,0.854466423,30.0
28881,Dorfman Pacific Men's 1 Piece Garment Washed Twill Outback Hat With Genuine Leather Trim,Accessories,Dorfman Pacific,Men,21.6,2.006967121,50.0
28989,100% Wool Unlined Parisian Beret,Accessories,Dorfman Pacific,Men,3.96813985,0.379426323,10.60999966
29098,Men's UPF 50 Hat with Contrast Brim,Accessories,Dorfman Pacific,Men,6.2842999,0.414900314,15.94999981
14858,Easy Expression Bustier Hands Free Pumping Bra,Maternity,Easy Expression,Women,12.38586992,0.708244787,29.98999977
2502,Fox River Military Wick Dry Maximum Mid Calf Boot Sock,Active,Fox River Socks,Women,5.897459943,0.524173132,12.98999977
2880,Fox River Wick Dry CoolMax Liner Sock,Active,Fox River Socks,Women,4.615379906,0.321393527,9.989999771
8885,Fox River Military Wick Dry Maximum Mid Calf Boot Sock,Socks & Hosiery,Fox River Socks,Women,5.481779883,0.482652081,12.98999977
8959,Fox River Wick Dry CoolMax Liner Sock,Socks & Hosiery,Fox River Socks,Women,3.656339883,0.350075702,9.989999771
13785,Fox River Socks Mid-Weight Fingerless Glove,Accessories,Fox River Socks,Women,5.404320009,0.364000067,12.96000004
15361,Fox River Military Wick Dry Maximum Mid Calf Boot Sock,Plus,Fox River Socks,Women,7.001609887,0.436733437,12.98999977
25001,Fox River Stryker Military Boot Socks,Socks,Fox River Socks,Men,11.93215953,0.928915873,18.87999916
29091,Fox River Four Layer Glove,Accessories,Fox River Socks,Men,13.17905976,1.163870509,31.22999954
19627,Green 3 Apparel Mn Recycled USA-made Letterman Sweater,Sweaters,Green 3 Apparel,Men,44.83980079,3.043479783,85.90000153
8590,Green with Envy Women's Cape Jacket,Outerwear & Coats,Green with Envy,Women,39.51999992,3.769331259,80.0
13934,Modern Heritage Women's Chunky Pom Legwarmer,Accessories,Modern Heritage,Women,5.299919892,0.40541916,12.98999977
15823,Modern Heritage Women's Chunky Pom Legwarmer,Plus,Modern Heritage,Women,6.88469987,0.415116244,12.98999977
5180,Pocket Velour Pants,Pants & Capris,Styles For Less,Women,8.25948986,0.518863954,14.98999977
5788,Zenana Cotton Capri Leggings,Leggings,Styles For Less,Women,6.033959879,0.520190924,9.989999771
7598,Basic Velour Jacket,Blazers & Jackets,Styles For Less,Women,6.340769965,0.591275178,14.98999977
14937,3/4 Animal Print Cardigan,Maternity,Styles For Less,Women,10.52941991,0.903102021,22.98999977
12180,Printed Charmeuse Babydoll w/ Ruffles & Hipster Panty - Women's,Intimates,VX Intimate Inc,Women,15.07265031,1.380407647,30.95000076
11632,Weber's Naked North Pink Camo Lace-Trimmed Camisole,Intimates,Weber's Leather,Women,14.38249976,0.802406747,26.14999962
11645,Weber's Pretty in Pink Pink Lace-Trimmed Mossy Oak Break Up Camisole,Intimates,Weber's Leather,Women,14.93164979,0.88249003,26.14999962
12204,Weber's Naked North Pink Camo and Lace Baby Doll Set,Intimates,Weber's Leather,Women,15.77473985,1.577130209,29.98999977
23739,Field and Stream Men's Micro Polar Fleece,Outerwear & Coats,Field and Stream,Men,30.52000008,2.39798696,70.0
13621,Fingerless knit Gloves - Comes in several colors!,Accessories,Hollywood Mirror,Women,5.651229891,0.449007829,14.98999977
20042,Paul Malone Wedding Vest Set Purple Lilac 5pcs Tuxedo Vest + Necktie + Ascot + Hanky + 2 Cufflinks,Suits & Sport Coats,Paul Malone Vest,Men,34.91630059,2.703677823,79.90000153
20412,Paul Malone Wedding Vest Set Ivory 5pcs Tuxedo Vest + Necktie + Ascot + Hanky + 2 Cufflinks,Suits & Sport Coats,Paul Malone Vest,Men,31.88010049,3.037398878,79.90000153
9595,Soft Touch Linen Turkish Terry Kimono Style Bathrobe 100% Pure Turkish Cotton for Woman and Men White One Size Made in Turkey.,Sleep & Lounge,Soft Touch Linen,Women,25.19370109,1.416795166,39.99000168
9651,Soft Touch Linen 100% Pure Turkish Cotton Shawl Collar Terry Unisex Bathrobe for Woman and Men Made in Turkey.,Sleep & Lounge,Soft Touch Linen,Women,28.25372116,2.739510425,44.99000168
26653,Soft Touch Linen Luxurious Comfort Series Red Hooded Terry / Velour Womens and Mens Bathrobe Red One Size,Sleep & Lounge,Soft Touch Linen,Men,17.99550073,1.450558217,39.99000168
12752,Sperry Top-Sider Women's Yacht Clubbin One Piece,Swim,Sperry Top-Sider,Women,42.50400011,2.164849025,92.0
24660,Heavyweight tube-sock for athlete's ADULT size in 22 colors,Socks,Trenway Textiles,Men,3.275999884,0.29535229,5.199999809
9800,Kashwere Adult Shawl Collared Pink Robe,Sleep & Lounge,Kashwere Comforts,Women,66.24000013,4.716046978,120.0
2138,Living Dead Souls Womens Hoodie -Black Sneakers,Fashion Hoodies & Sweatshirts,Living Dead Souls,Women,8.505000025,0.741037526,17.5
2279,Living Dead Souls Womens Hoodie -Black/White,Fashion Hoodies & Sweatshirts,Living Dead Souls,Women,14.01000002,1.14413245,30.0
5606,Living Dead Souls Womens MESH STRETCH PANT WITH LACING- Purple,Pants & Capris,Living Dead Souls,Women,18.27200001,1.622408657,32.0
7412,Living Dead Souls Womens PENCIL SKIRT WITH PINK RUFFLE- Black,Skirts,Living Dead Souls,Women,11.97699996,1.121347979,29.0
11835,Living Dead Souls Womens/Juniors Sexy Lace Camisole- Pink/Black,Intimates,Living Dead Souls,Women,14.5,0.892799546,25.0
1570,Saved by the Bell Kelly Kapowski Bayside Off the Shoulder Gray Juniors/Ladies Sweatshirt,Fashion Hoodies & Sweatshirts,Saved by the Bell,Women,14.19630039,0.88289629,29.95000076
11446,Extra Firm Control Torsette Full Slip,Intimates,TC Fine Intimates,Women,41.29200001,3.414461322,74.0
8970,Pure Cashmere Cable Knit Socks for Women Made in Scotland,Socks & Hosiery,The Scarf Company,Women,31.39199978,2.798808986,72.0
9459,Womens Pure Cashmere Ribbed Bed Socks Made in Scotland,Socks & Hosiery,The Scarf Company,Women,29.30399991,1.667752394,72.0
11151,Vedette 707 Hosiery Control Underbust Full Body Slimming Shaper Capri Faja,Intimates,Vedette Shapewear,Women,24.97499999,2.165263099,45.0
11318,Vedette 702 Hosiery Thong Back Slimming Bodysuit,Intimates,Vedette Shapewear,Women,17.00999998,1.366857456,35.0
7250,Bloomingdale's Now Black Silk A-Line Skirt,Skirts,Bloomingdale's Now,Women,33.19584897,2.877873998,79.98999786
12646,Fashion Essentials Body Tape,Intimates,Fashion Essentials,Women,3.837509865,0.330701226,6.989999771
12662,Fashion Essentials Sculpt Add A Size Silicone Enhancers - C-D Cups,Intimates,Fashion Essentials,Women,11.1720004,1.004052771,19.95000076
12691,Fashion Essentials Bra Back Converter,Intimates,Fashion Essentials,Women,3.95370006,0.207722295,6.900000095
7092,Jen's Pirate Booty Womens Rodeo Cut Off Multi Patch Shorts,Shorts,Jen's Pirate Booty,Women,45.18000001,2.706216367,90.0
12239,Ladies Lace Push-Up Bra with Lace Hipster Panty,Intimates,PLATINUM INTIMATES,Women,9.560879631,0.565522132,18.96999931
12257,Ladies Denim Padded Push-Up Bra with Hipster Panty Size,Intimates,PLATINUM INTIMATES,Women,10.11100962,0.850902239,18.96999931
12258,Ladies Sleepwear Deluxe Mesh Camisole and Hipster Panty Set,Intimates,PLATINUM INTIMATES,Women,7.289140161,0.465660771,12.97000027
12277,Ladies Padded Microfiber Bra Set with Foil Star Print Hipster Panty,Intimates,PLATINUM INTIMATES,Women,8.216479835,0.804097601,14.23999977
12309,Ladies Animal Print Mesh Padded Bra with Hipster Panty,Intimates,PLATINUM INTIMATES,Women,9.617789638,0.591596937,18.96999931
20136,Tuxedo Vest - Solid Satin with Matching Pin Ascot Hunter,Suits & Sport Coats,Cardi International,Men,35.97749857,2.32385242,79.94999695
20338,Venetian Tuxedo Vest with Matching Windsor Band Tie - Many Colors to Choose From!,Suits & Sport Coats,Cardi International,Men,40.57969862,3.108502355,99.94999695
20356,Tuxedo Vests - Venetian Vest Champagne including Matching Windsor Band Tie,Suits & Sport Coats,Cardi International,Men,34.11264876,2.987324063,92.94999695
20357,Tuxedo Vest - Venetian Collection Hunter with Coordinating Windsor Band Tie,Suits & Sport Coats,Cardi International,Men,41.17684865,3.733736777,92.94999695
20369,Tuxedo Vest - 5 Button Diamond Pattern red with Matching Bowtie,Suits & Sport Coats,Cardi International,Men,35.04214871,2.734682835,92.94999695
20397,Tuxedo Vest - Solid Satin with Matching Pin Ascot Lemon,Suits & Sport Coats,Cardi International,Men,31.34039865,2.731899624,79.94999695
20398,Tuxedo Vest - Solid Satin with Matching Pin Ascot Lime,Suits & Sport Coats,Cardi International,Men,30.14114873,2.234792101,79.94999695
20401,Tuxedo Vest - Solid Satin with Matching Pin Ascot Ivory,Suits & Sport Coats,Cardi International,Men,28.78199885,2.581468102,79.94999695
20403,Tuxedo Vest Solid Satin Red with Coordinating Bowtie,Suits & Sport Coats,Cardi International,Men,30.06119872,1.51170136,79.94999695
19888,Hart Schaffner Marx Mens Gray Worsted Wool Sportcoat 2-Button Sport Coat Jacket Blazer,Suits & Sport Coats,Hart Schaffner Marx,Men,71.22581194,4.32542406,169.9900055
20293,Hart Schaffner Marx Silk & Wool Sportcoat 42S Plaid 2-Buttons,Suits & Sport Coats,Hart Schaffner Marx,Men,57.27642182,5.369370294,159.9900055
23842,Hart Schaffner Marx Men's Burnett Double Breasted Military Trench Coat,Outerwear & Coats,Hart Schaffner Marx,Men,79.60000044,5.689572667,199.0
24215,Hart Schaffner Marx Men's Shelby Top Coat,Outerwear & Coats,Hart Schaffner Marx,Men,91.38934038,8.68316539,194.8600006
448,ArtsyClothingCo-Vincent van Gogh - The Starry Night Art Womens Top Ladies T-Shirt Top,Tops & Tees,ArtsyClothingCompany,Women,13.59775039,0.791288771,24.95000076
16808,Logo - Assassin's Creed III T-shirt,Tops & Tees,Assassin's Creed III,Men,11.34683986,0.853126625,21.98999977
4821,Citizens of Humanity Dita Petite Boocut Jean Pacific Ocean,Jeans,Citizens of Humanity,Women,81.3699998,5.815976387,158.0
15190,A Pea in the Pod Collection: Citizens of Humanity Avedon Secret Fit Belly(r) 5 Pocket Slim Leg Maternity Jeans,Maternity,Citizens of Humanity,Women,105.3000005,6.170742441,225.0
21281,Citizens Of Humanity Sid Straight Leg Jean,Jeans,Citizens of Humanity,Men,108.7019997,10.01269732,198.0
21619,Citizens of Humanity Sid Straight Leg Jean in Nigel,Jeans,Citizens of Humanity,Men,103.2460002,8.884439018,209.0
1045,Aran Fashion Jacket Cardigan -BaÃ­nÃ­n,Sweaters,Creative Irish Gifts,Women,46.26012893,3.269529602,94.98999786
9263,VH Apparel - Grippem Non-Skid Slipper Socks - One Size,Socks & Hosiery,VH Apparel - Grippem,Women,3.115829905,0.284072556,8.489999771
3983,erin Erin Fetherston Women's Lace Twofer Dress,Dresses,erin Erin Fetherston,Women,143.5199991,8.155142886,345.0
17977,Billionaire Boys Club The Script Crewneck,Fashion Hoodies & Sweatshirts,Billionaire Boys Club,Men,88.97000015,4.943305568,155.0
13743,Ralph by Ralph Lauren Women's 0RA4004 Aviator Sunglasses,Accessories,Ralph by Ralph Lauren,Women,22.64040063,1.469881235,59.58000183
15498,Ralph by Ralph Lauren Women's 0RA4004 Aviator Sunglasses,Plus,Ralph by Ralph Lauren,Women,26.8705809,2.54123134,59.58000183
25116,Justin XL Moisture Management Over The Calf Boot Socks 8 pk,Socks,M & F Western Products,Men,20.2240001,1.426261102,32.0
25227,Justin XL Over The Calf Boot Socks 3 pk,Socks,M & F Western Products,Men,9.49500002,0.628453326,15.0
410,Collections Etc - Tonal Sequin Tunic Top W/ Comfortable Side Slits,Tops & Tees,Samanthas Style Shoppe,Women,6.099320132,0.37533464,10.97000027
414,Collections Etc - Ellen Boho V-Neck Rayon Tunic W/ Ties,Tops & Tees,Samanthas Style Shoppe,Women,10.42433964,0.673224626,19.96999931
475,Collections Etc - Floral Garden Long-Sleeve Beaded Tunic Top,Tops & Tees,Samanthas Style Shoppe,Women,10.6382396,0.563653102,17.96999931
500,Collections Etc - Button Tab 3/4 Sleeve Cotton Knit Top,Tops & Tees,Samanthas Style Shoppe,Women,8.053860125,0.478641513,14.97000027
612,Collections Etc - Paisley Print Button Down Long Sleeve Blouse,Tops & Tees,Samanthas Style Shoppe,Women,4.664400135,0.384589632,8.970000267
635,Collections Etc - Purple Lace Accent Knit Top,Tops & Tees,Samanthas Style Shoppe,Women,4.614629863,0.305285387,7.96999979
636,Collections Etc - Embroidered Floral Paisley Knit Top,Tops & Tees,Samanthas Style Shoppe,Women,10.50937959,0.692391155,18.96999931
661,Collections Etc - Lorraine Low Cut Paisley Tunic,Tops & Tees,Samanthas Style Shoppe,Women,9.131700154,0.602209392,14.97000027
681,Collections Etc - Rose Applique & Pearl Beaded Top,Tops & Tees,Samanthas Style Shoppe,Women,6.274840139,0.390737315,10.97000027
686,Collections Etc - Sweetheart Neckline Lace Trim Short Sleeve Top,Tops & Tees,Samanthas Style Shoppe,Women,8.098770134,0.616607557,14.97000027
851,Collections Etc - Button Front Argyle V-Neck Career Sweater,Sweaters,Samanthas Style Shoppe,Women,6.58680011,0.432039142,14.97000027
863,Collections Etc - Ribbed Knit Long Sleeve Turtle Neck Sweater,Sweaters,Samanthas Style Shoppe,Women,8.407369713,0.741093056,19.96999931
868,Collections Etc - Ribbed Cowl Neck Cable Knit Sweater,Sweaters,Samanthas Style Shoppe,Women,11.30042971,0.871611453,26.96999931
951,Collections Etc - Button Down Long Sleeve Knit Cardigan Sweater,Sweaters,Samanthas Style Shoppe,Women,6.899040116,0.365988571,15.97000027
984,Collections Etc - Zip- Front Knit Vest W/ Stand Collar,Sweaters,Samanthas Style Shoppe,Women,6.887210142,0.543899345,13.97000027
1009,Collections Etc - D Ring Novelty Stitch Sweater Vest,Sweaters,Samanthas Style Shoppe,Women,13.33664968,1.079772915,29.96999931
1018,Collections Etc - Carol Floral Paisley 3/4 Sleeve Cardigan,Sweaters,Samanthas Style Shoppe,Women,5.291760107,0.26845156,12.97000027
1060,Collections Etc - Flutter Draped Front Cardigan,Sweaters,Samanthas Style Shoppe,Women,13.84613966,0.951957654,29.96999931
1235,Collections Etc - Comfortable 3/4 Sleeve Crewneck Sweater,Sweaters,Samanthas Style Shoppe,Women,9.905119646,0.800398234,19.96999931
1353,Collections Etc - Pointelle Trim Tank Top Shell,Sweaters,Samanthas Style Shoppe,Women,11.86074966,0.59325398,24.96999931
1379,Collections Etc - Sweater Tank Shell W/ Pointelle Trim,Sweaters,Samanthas Style Shoppe,Women,9.30601968,0.520489302,19.96999931
1383,Collections Etc - Long Sleeve Cotton Knit Draped Cardigan,Sweaters,Samanthas Style Shoppe,Women,11.08667968,0.677320661,24.96999931
1808,Collections Etc - Plush Velour Zip Front Drawstring Jacket,Fashion Hoodies & Sweatshirts,Samanthas Style Shoppe,Women,13.56590967,0.922887016,26.96999931
2922,Collections Etc - Basic Activewear Leggings,Active,Samanthas Style Shoppe,Women,3.036569928,0.272015641,7.96999979
3369,Collections Etc - Banded Collar 3/4 Sleeve Knit Dress,Dresses,Samanthas Style Shoppe,Women,5.37453011,0.50638148,11.97000027
3376,Collections Etc - Banded Collar 3/4 Sleeve Knit Dress,Dresses,Samanthas Style Shoppe,Women,4.95558012,0.40715479,11.97000027
3549,Collections Etc - Tanya Circles V-Neck Dress,Dresses,Samanthas Style Shoppe,Women,6.649720124,0.386756432,13.97000027
3697,Collections Etc - Easy-Wear Ruffle Flounce V-Neck Dress,Dresses,Samanthas Style Shoppe,Women,7.260450121,0.674233135,14.97000027
3717,Collections Etc - Scoop Neck Stretch Polyester A Line Dress,Dresses,Samanthas Style Shoppe,Women,13.20183965,1.222854551,27.96999931
3751,Collections Etc - Versatile Black A Line Long Sleeve Dress,Dresses,Samanthas Style Shoppe,Women,14.75734046,1.000176379,34.97000122
3842,Collections Etc - Tie Neck Shirred A Line Dress With Bow,Dresses,Samanthas Style Shoppe,Women,12.23529962,0.747020518,24.96999931
4800,Collections Etc - Boot Cut Stretch Twill Elastic Waist Pant,Jeans,Samanthas Style Shoppe,Women,14.0830796,0.922050639,24.96999931
5136,Collections Etc - Easy Wear Elastic Waist Cotton Knit Pant,Pants & Capris,Samanthas Style Shoppe,Women,7.094590149,0.433971705,12.97000027
5158,Collections Etc - Solid Casual Knit Pant,Pants & Capris,Samanthas Style Shoppe,Women,5.662960133,0.468507218,9.970000267
5170,Collections Etc - Versatile Straight Leg Black Knit Pant,Pants & Capris,Samanthas Style Shoppe,Women,13.93325962,1.019334462,24.96999931
5214,Collections Etc - Flat Front Elastic Waist Pocket Pant,Pants & Capris,Samanthas Style Shoppe,Women,6.938950133,0.394863005,12.97000027
5351,Collections Etc - Plush Velour Elastic Drawstring Waist Pant,Pants & Capris,Samanthas Style Shoppe,Women,11.81985962,0.983595809,21.96999931
5403,Collections Etc - Classic Pleated Elastic Waist Wide Leg Pant,Pants & Capris,Samanthas Style Shoppe,Women,6.666580119,0.650859115,12.97000027
5490,Collections Etc - Casual Straight Leg Elastic Waist Knit Pant,Pants & Capris,Samanthas Style Shoppe,Women,8.875309626,0.850793697,16.96999931
5508,Collections Etc - Crochet Lace Trim Capri Pant,Pants & Capris,Samanthas Style Shoppe,Women,5.573230134,0.445208665,9.970000267
5697,Collections Etc - Novelty Capri Pant W/ Studded Hem,Pants & Capris,Samanthas Style Shoppe,Women,6.176110141,0.568848342,10.97000027
7183,Collections Etc - Sasha Skirt,Skirts,Samanthas Style Shoppe,Women,4.717100091,0.45562284,10.97000027
7427,Collections Etc - Lightweight Elastic-Waist Gauze Skirt W/ Lace Hem,Skirts,Samanthas Style Shoppe,Women,7.129289696,0.434118859,19.96999931
7486,Collections Etc - Flutter Long Sleeve Jersey Knit Jacket,Blazers & Jackets,Samanthas Style Shoppe,Women,10.70708982,0.878588066,26.96999931
8028,Collections Etc - Autumn Floral V Neck Top And Drawstring Skirt Set,Clothing Sets,Samanthas Style Shoppe,Women,20.80407068,1.229971951,32.97000122
8488,Collections Etc - Fitted Womens Faux Leather Blazer,Outerwear & Coats,Samanthas Style Shoppe,Women,12.59498968,1.082405053,26.96999931
9819,Collections Etc - Purple Panne Velvet Zip Front Robe,Sleep & Lounge,Samanthas Style Shoppe,Women,14.93205962,1.202343852,24.96999931
9820,Collections Etc - Lace Trim Long Sleeve Cotton Nightgown,Sleep & Lounge,Samanthas Style Shoppe,Women,15.68115963,1.481594482,24.96999931
15649,Collections Etc - Button Front Argyle V-Neck Career Sweater,Plus,Samanthas Style Shoppe,Women,7.485000134,0.727441108,14.97000027
15736,Collections Etc - Ribbed Knit Long Sleeve Turtle Neck Sweater,Plus,Samanthas Style Shoppe,Women,10.20466965,0.758189561,19.96999931
15773,Collections Etc - Ribbed Cowl Neck Cable Knit Sweater,Plus,Samanthas Style Shoppe,Women,12.51407972,0.766429807,26.96999931
15870,Collections Etc - Pintuck Button Down Shirt,Plus,Samanthas Style Shoppe,Women,10.37658959,1.018931003,18.96999931
20017,Savile Row Mens Grey Herringbone Wool Cashmere Jacket,Suits & Sport Coats,The Savile Row Company,Men,123.597,7.048409395,279.0
20174,Savile Row Mens Grey Birdseye Italian Wool 2 Button Suit Jacket,Suits & Sport Coats,The Savile Row Company,Men,70.60000002,5.188782548,200.0
22394,Savile Row Mens Grey Pleat Front Chino Pants,Pants,The Savile Row Company,Men,17.43300002,1.534751798,39.0
22506,Savile Row Mens Mustard Corduroy,Pants,The Savile Row Company,Men,38.47300013,2.20669658,79.0
22551,Savile Row Mens Claret Red Corduroy,Pants,The Savile Row Company,Men,33.33800017,3.136763779,79.0
24300,Savile Row Mens Quilted Casual Jacket Gilet,Outerwear & Coats,The Savile Row Company,Men,55.16000018,5.249583161,140.0
26743,Savile Row Mens Blue Green Check Brushed Pajamas,Sleep & Lounge,The Savile Row Company,Men,27.01999987,1.704742353,70.0
26953,Savile Row Men's Grey Navy Check Flat Woven Pajamas,Sleep & Lounge,The Savile Row Company,Men,24.84999977,1.92587566,70.0
27131,Savile Row Mens Grey Blue Check Lounge Pants,Sleep & Lounge,The Savile Row Company,Men,11.58299994,1.021841634,27.0
27209,Savile Row Mens Burgundy Navy Check Flat Woven Pajamas,Sleep & Lounge,The Savile Row Company,Men,19.01199992,1.344004548,49.0
27280,Savile Row Mens Blue White Stripe Brushed Pajamas,Sleep & Lounge,The Savile Row Company,Men,18.22799988,1.40751694,49.0
13683,SCARVES- PASHMINA STOLE from Cashmere Pashmina Group in many vibrant colors,Accessories,Cashmere Pashmina Group,Women,9.562499953,0.797225094,25.5
13725,CASHMERE PASHMINA SHAWL (LARGE) from Cashmere Pashmina Group in 55 vibrant colors,Accessories,Cashmere Pashmina Group,Women,11.61236985,1.122425624,31.98999977
13739,SHAWL - PASHMINA (LARGE) from Cashmere Pashmina Group- in 56 vibrant colors,Accessories,Cashmere Pashmina Group,Women,11.67634986,1.024173056,31.98999977
13742,CASHMERE (PASHMINA) SHAWL REGULAR size from CASHMERE PASHMINA GROUP IN 55 VIBRANT COLORS,Accessories,Cashmere Pashmina Group,Women,10.42949995,1.027262041,25.5
13816,SCARVES - WRAP - PASHMINA STOLE from Cashmere Pashmina Group in 55 vibrant colors,Accessories,Cashmere Pashmina Group,Women,11.32199996,0.582901031,25.5
14219,SCARVES-CASHMERE SCARF from Cashmere Pashmina Group in many vibrant colors,Accessories,Cashmere Pashmina Group,Women,21.00399993,1.127592689,59.0
15389,SCARVES- PASHMINA STOLE from Cashmere Pashmina Group in many vibrant colors,Plus,Cashmere Pashmina Group,Women,13.48949998,0.816537701,25.5
15458,CASHMERE PASHMINA SHAWL (LARGE) from Cashmere Pashmina Group in 55 vibrant colors,Plus,Cashmere Pashmina Group,Women,16.60280986,1.354059143,31.98999977
15493,SHAWL - PASHMINA (LARGE) from Cashmere Pashmina Group- in 56 vibrant colors,Plus,Cashmere Pashmina Group,Women,17.27459985,0.955242373,31.98999977
15495,CASHMERE (PASHMINA) SHAWL REGULAR size from CASHMERE PASHMINA GROUP IN 55 VIBRANT COLORS,Plus,Cashmere Pashmina Group,Women,13.82099999,1.038046324,25.5
15628,SCARVES - WRAP - PASHMINA STOLE from Cashmere Pashmina Group in 55 vibrant colors,Plus,Cashmere Pashmina Group,Women,11.62800001,1.153568415,25.5
28173,Texas Tech Red Raiders Mens Boardshort in Plaid Pattern - Slugger,Swim,Collegiate Surf and Sport,Men,20.67200006,1.712260293,34.0
389,Moon Shine Attitude Attire Muddy Girl Camo Sleeve Black Long Sleeve,Tops & Tees,Moon Shine Attitude Attire,Women,12.78666983,0.870400918,23.98999977
454,Moon Shine Attitude Attire Muddy Girl Camo Short Sleeve,Tops & Tees,Moon Shine Attitude Attire,Women,11.87405987,0.818241361,19.98999977
535,Moon Shine Attitude Attire Muddy Girl Camo Edge Black Short Sleeve,Tops & Tees,Moon Shine Attitude Attire,Women,10.45476984,0.746442404,19.98999977
700,Moon Shine Attitude Attire Muddy Girl Hat White,Tops & Tees,Moon Shine Attitude Attire,Women,7.914719836,0.521658483,14.98999977
2890,Moon Shine Attitude Attire Muddy Girl Zipper Front Camo Sleeves Black,Active,Moon Shine Attitude Attire,Women,15.43614065,0.986928445,39.99000168
18005,Legendary Essentials Pullover Light,Fashion Hoodies & Sweatshirts,Moon Shine Attitude Attire,Men,26.229171,2.434546557,44.99000168
14742,Sweet Dreams Maternity Wear Maternity Leggings,Maternity,Sweet Dreams Maternity Wear,Women,9.755550374,0.916125353,19.95000076
15003,Sweet Dreams Maternity Wear Maternity Tee,Maternity,Sweet Dreams Maternity Wear,Women,5.831099941,0.573511823,13.94999981
13349,Womens Sexy Original Crochet One Piece Monokini Swimsuit,Swim,Beauty and the Beach Blue Label,Women,17.87553085,1.515294526,39.99000168
13583,Womens Beautiful Angelina Crochet Long Sleeve Tunic Swimsuit Cover Up,Swim,Beauty and the Beach Blue Label,Women,22.64547084,1.577688283,49.99000168
24343,Men's Smart Jacket 2-Tone Windbreaker,Outerwear & Coats,I5,Men,12.32588997,0.902809189,29.98999977
12692,The Bra Bag bbag-Tosca Toile,Intimates,JM,Women,26.83199993,2.524437099,48.0
25781,JM Skinz Thong,Underwear,JM,Men,7.352949929,0.519953711,15.94999981
19935,GST 1 Button Blazer Coat Jackets Men,Suits & Sport Coats,GST,Men,18.69626053,1.311370142,49.99000168
20453,GST Cotton Blazer 2 Button Coat Jackets Men,Suits & Sport Coats,GST,Men,17.89642055,1.118991256,49.99000168
11298,HipSlimmer Corset (New and Updated Version),Intimates,Hip,Women,36.1679999,2.78171176,66.0
11758,Hip-T Layering Accessory for Your Hips- Red (No Lace) - 3X,Intimates,Hip,Women,12.46832987,0.662379353,21.98999977
11765,Hip-T Layering Accessory for Your Hips- White (No Lace) 1 XL (16-18/ 44-47),Intimates,Hip,Women,11.8969004,0.902781874,21.95000076
11766,Hip-T Layering Accessory for Your Hips- Black (No Lace) 3 XL (24-26/ 51-55),Intimates,Hip,Women,12.44565043,0.640668521,21.95000076
